Building_Type,Year_Built,Floor_Area_m2,Orientation,Material,Insulation_Level,Solar_Potential_kWh_m2,Wind_Potential_m_s,Geothermal_Potential,Energy_Demand_kWh,Installation_Area_m2,Carbon_Reduction_%,Payback_Period_Years,Optimal_Solar_Utilization_%
Wooden_House,1992,85,West,Brick,Low,5.275615329279646,2.606448197675812,0.8265873481983533,14719,21,19.842090534569735,5.103662027928376,5.538383484239548
Stone_Villa,1826,133,North,Timber,Medium,7.074378345800526,3.636471021484507,0.8755104010720791,6667,91,29.811605146026658,10.887314877587922,22.601249414260153
Thatched_Hut,1805,245,South,Timber,Medium,6.132219935444883,2.6211712501490987,1.7475869469576346,17324,62,31.91241258645378,8.594485729393,15.302559552321911
Wooden_House,1791,167,South,Stone,Low,3.532236413368479,3.6319193338549027,1.1947991544633807,7691,61,23.597850501451695,5.9741200763557325,17.392900591022876
Wooden_House,1986,56,South,Stone,High,7.272699291845139,2.6947970742916967,1.2302423179118551,12756,96,30.529859513658,6.658862228722893,24.656888105620276
Brick_Cottage,1750,103,West,Brick,Low,4.448577863910845,4.546771608428219,1.9023395698317629,16864,76,20.797421086460904,8.135826344969686,14.17448810657022
Stone_Villa,1728,178,West,Thatch,Low,3.9304567390394354,3.1918144185213793,1.4556288332820733,6996,86,30.03418659959851,6.322085679708841,23.40484313498127
Stone_Villa,1995,221,East,Brick,High,6.572512713523529,2.736651877833473,1.8480015523289959,6425,49,11.217879559071202,6.880194130507601,8.82429444739413
Brick_Cottage,1996,169,North,Thatch,High,5.501909263466873,4.436978540741185,1.1847632830122994,16004,32,21.722589537010123,8.740698949646841,12.965565476298655
Brick_Cottage,1913,222,East,Timber,High,5.23508226407207,3.0285168944163523,0.7241543877774413,13023,38,33.72549032899538,10.828263091268699,15.738659487544028
Stone_Villa,1966,155,South,Stone,High,4.498012318730967,2.334463063516346,1.8949033911111286,11849,26,34.09018091377004,7.812877799829446,7.519901592625138
Stone_Villa,1956,96,West,Brick,Low,5.689885959449274,3.711228474210925,1.1880576735013073,8247,28,31.484463366270838,10.018826914874838,13.851050266006062
Thatched_Hut,1800,172,West,Brick,Low,4.59753842081035,3.7446926133139664,0.7724471328182327,7592,73,16.127158617095933,11.136789494224539,19.214208764495247
Thatched_Hut,1809,190,East,Thatch,Medium,7.106332021148271,4.144087025707202,0.9535936104558833,6490,80,17.416153567918997,6.514106582073134,24.21631616098911
Brick_Cottage,1881,168,West,Thatch,Low,4.360817918932771,2.720658299625157,0.5762038845334134,6224,21,39.88266181793537,10.650343792815121,9.901307751905374
Thatched_Hut,1700,199,South,Brick,High,7.037420601823014,3.3313140172767355,1.2024508871845776,7587,69,13.101340216058796,10.301815388317191,13.924921639068167
Wooden_House,1754,167,West,Thatch,Medium,5.737621702909427,2.847103757127969,1.779692257865355,12714,94,15.419880967072281,7.498561085636945,25.65631910014428
Thatched_Hut,1848,70,East,Brick,High,6.813952535580964,2.2428612083470645,1.900370684010034,8064,50,13.900787669503977,11.92663971650607,9.254377853147103
Thatched_Hut,1836,263,South,Brick,Low,6.35138398344382,4.629841481047675,1.8989033112554656,19310,52,19.829648910508467,6.838006600051699,11.321661072937772
Wooden_House,1901,269,East,Brick,Medium,6.286780445746994,4.186609413465023,0.6878450384431201,12804,97,16.305275057017703,6.783622862221868,20.527823057534533
Brick_Cottage,1816,186,West,Timber,High,4.797383230780223,2.904389178376402,1.0730808237665854,19729,99,24.930638786433164,10.405814152572384,20.653055778384797
Wooden_House,1853,75,East,Thatch,Medium,4.435587725888814,3.798118978615959,0.5423431394760596,5832,30,24.280621206403595,8.04260122635759,9.182132159623556
Thatched_Hut,1990,58,East,Stone,Medium,4.3435449107231525,2.6037913644034174,1.7827480174572092,17884,52,37.045168583539095,7.315564963467303,16.947749925362466
Brick_Cottage,1762,64,North,Stone,Low,6.928766628238355,4.6707098653873125,1.0381336430319106,7440,26,11.042198423343445,6.2506396373737205,12.780556972985616
Thatched_Hut,1943,59,West,Thatch,High,6.781707281036081,2.344719030085731,1.4466755418383521,9795,50,19.5963873000329,10.35732701654181,9.163402840567992
Wooden_House,1724,265,West,Brick,Medium,5.262294112049229,2.011511436523403,1.572347657115933,6646,67,27.899736759912706,10.50425264295254,21.263963825707734
Wooden_House,1789,171,East,Stone,Medium,4.029618453985819,3.5060245932175462,1.1447670046147331,19306,66,28.144052855318915,8.965948022610984,20.449254578970738
Thatched_Hut,1774,170,North,Stone,High,5.029009007909833,3.749383470358608,0.9596635048253646,5440,97,24.403786870426277,11.70119529233961,17.554637054340013
Stone_Villa,1993,174,West,Thatch,Medium,5.9773738165476455,3.7368959608874133,1.9433193651739171,10956,72,34.46996622443901,7.22714289295858,17.993466329041635
Stone_Villa,1909,219,South,Stone,Medium,5.317612617919812,2.163535782313479,1.9467323375357815,18928,99,11.881665142433764,6.53733331835536,25.470940062525578
Wooden_House,1716,121,East,Brick,Medium,6.62075707393198,2.9421314207552975,0.934154552045033,14721,38,34.46463296740408,9.742267382541232,13.52415381199216
Wooden_House,1827,201,West,Thatch,High,7.490491289005542,3.4975968405239954,1.219437645116687,16157,25,24.842627213071108,10.308860485597933,11.958675702508
Stone_Villa,1950,257,South,Brick,High,4.264528353795587,2.6497375568817225,1.9592662379900336,7367,68,14.012820852310064,6.574341793862756,18.009011291255128
Stone_Villa,1878,98,West,Stone,High,5.33860327863829,4.617877656457689,0.5073026114832548,11696,92,36.57105740621433,5.536275349827792,23.586853441246657
Thatched_Hut,1881,203,South,Stone,High,5.223935607683288,2.261327868384302,1.1190173725687238,16478,69,29.476863386228903,10.673615406104604,12.637111520760612
Thatched_Hut,1851,140,East,Brick,Low,4.717970130995804,3.4621533250161285,0.6506863245214527,10190,31,14.906370604724177,11.835513815522088,8.525201383510911
Stone_Villa,1724,86,West,Timber,Medium,4.292382066881158,4.074248172539456,1.263736948343904,9663,42,11.009491701970799,9.51270600250599,5.230265533729421
Thatched_Hut,1879,117,West,Stone,High,3.762768465958637,2.7852533004034474,0.5370049318107307,12062,73,14.233289449979479,6.945068301007259,17.552966693127125
Thatched_Hut,1897,99,North,Timber,Medium,7.048477268894794,3.8727222109925545,1.1103476470859417,9331,88,28.263938805411808,11.976708259869543,24.559399487951453
Brick_Cottage,1860,201,East,Stone,Medium,5.17939479074527,4.488155450427124,0.8310486121780027,14496,78,15.378887057801453,11.252866453869542,18.32693029739806
Thatched_Hut,1876,68,South,Timber,Low,5.487582074000196,2.5710109252851425,1.2999625436881113,8034,55,16.772892246250844,8.593664523962058,18.67256540244974
Wooden_House,1984,149,West,Timber,High,7.167768192803663,4.751661775474588,1.9939904736510494,16880,22,10.754191772689426,10.777248993892837,6.462518476696538
Thatched_Hut,1762,109,West,Timber,High,6.605161910063791,3.660675597987074,1.7008041576901216,17165,77,31.687920167158108,10.710743662840768,22.217498875219427
Thatched_Hut,1849,216,South,Brick,Medium,4.022005056468737,2.8976960129031815,1.768463137436632,14377,74,34.31093199278311,11.543592787714497,19.605510087388854
Stone_Villa,1853,251,East,Timber,High,5.761679870430969,3.2925748261468124,1.4528974810386213,8262,76,33.905445303163695,10.88646690641422,24.20840799982989
Wooden_House,1855,138,North,Timber,Medium,5.2690091060782365,2.936575651359164,0.5623397724083878,18320,36,13.827044540928526,9.505754651700151,11.44824812756299
Thatched_Hut,1748,195,North,Timber,Medium,6.688844290315052,4.175333479799948,0.8101965140662162,7107,58,37.09903382166278,9.265126032695552,13.441607635378588
Thatched_Hut,1783,196,West,Stone,Low,6.396930190447797,4.3889019902453965,1.8875968346705825,12036,87,30.1683648842224,8.271501018321281,26.516178444154292
Brick_Cottage,1876,213,South,Timber,Low,6.261622887644288,4.498812176955983,1.049169676893127,15032,74,36.92585867130593,9.385399479795302,21.42408967945129
Thatched_Hut,1847,251,West,Stone,Low,4.862179341919587,4.957304748757224,0.6554550897211934,9320,64,23.41481513591991,10.56651610571268,11.052650271473148
Thatched_Hut,1817,274,South,Timber,Medium,6.719854921597018,4.373852877490051,1.553608048799303,10938,95,23.10864583251093,11.783263384117873,23.88982242507215
Brick_Cottage,1762,232,North,Timber,High,3.709565182379445,3.80415221206569,0.9491865859013819,7747,20,33.536095560546855,8.27101150727484,11.38538391253719
Stone_Villa,1888,291,East,Brick,Low,4.1384996057286685,3.0176608951753514,0.9032853693562575,9677,40,12.798935664302306,9.0155724209213,10.316447505010554
Thatched_Hut,1748,118,South,Stone,High,4.842493091911647,3.633786346132248,1.9969661833373906,12972,40,25.626221099046575,8.113638465411473,9.901337343098298
Brick_Cottage,1956,224,North,Timber,Low,3.807229764277125,2.1232045183712165,1.7872083875399816,9264,71,35.09152706893677,9.679420346883827,20.885979860361637
Wooden_House,1923,98,West,Stone,Low,4.439977110138766,4.234475226589739,1.1119067275517616,8133,62,34.90577689208714,9.409443528428817,19.053797620650627
Stone_Villa,1840,276,South,Stone,Medium,6.8206039319916725,3.3378666352763053,1.9703918117247485,16612,71,38.68398569027107,5.124836531355363,20.89555477106488
Wooden_House,1914,157,East,Thatch,Low,7.293006151160317,2.060069689196563,1.4751698351288205,6465,86,30.948177805916394,8.78813091370461,18.727312372389882
Wooden_House,1910,275,West,Brick,Low,4.718409423096762,2.1875208245312323,1.6130336778196404,9109,63,16.23311888319185,5.619408269893098,12.96849980112076
Brick_Cottage,1731,210,West,Brick,Medium,4.558063215955353,3.1623993914652697,0.5472695646233174,7211,51,10.608409446837424,5.184685326038768,14.887775209314723
Thatched_Hut,1857,168,North,Brick,High,4.619570608985708,3.7502645570553055,0.6824078890220857,10539,29,24.38247395881306,10.538380134592888,11.50117832740486
Brick_Cottage,1984,198,South,Thatch,Low,4.610876349403375,3.39261184685638,1.4496276897443576,15996,83,25.41111596867667,6.810549035115104,17.877092744956236
Brick_Cottage,1985,258,West,Thatch,Medium,3.643720728743892,3.8576129518764644,1.8485359739742258,19158,98,17.207877534967942,7.384585541011095,20.34558178153439
Brick_Cottage,1843,199,East,Brick,Low,7.207665385324432,3.4408827763740675,1.4356155891313935,14735,88,13.740923413708096,5.448592113228464,17.264525463885285
Brick_Cottage,1718,225,South,Thatch,Medium,4.354792566281313,3.98511153644404,0.7010373414784876,6689,87,27.58624498571527,6.256501823460455,23.219339900685092
Stone_Villa,1717,86,East,Thatch,High,5.18001629632562,2.6573781940124026,0.673640069369487,14763,47,32.92767022072424,10.359233727804547,8.246703870674638
Thatched_Hut,1956,192,West,Thatch,High,3.538747530963871,2.3385295615508643,1.7662788437361225,12727,72,39.794623107704815,8.454715811628347,13.92330812611743
Wooden_House,1777,212,East,Brick,Medium,6.931820363660229,3.7893018638769798,0.7089535080618714,12764,70,32.749078516315556,11.16467923785104,13.551322863732363
Wooden_House,1874,269,North,Brick,Medium,6.424629377819668,3.4540685508089224,1.280347940756038,18339,72,33.80897242766743,7.780694920267846,20.890268780999175
Thatched_Hut,1893,248,East,Brick,Medium,7.287024140694813,2.080602962134806,0.5556699799434535,19019,23,28.493826346863923,6.880905150279878,8.89058495198329
Wooden_House,1812,209,South,Thatch,High,6.626461916785596,3.1414456564791076,0.6210046510867661,9541,98,39.57767976910053,7.433198701210557,23.35982680849404
Thatched_Hut,1813,60,East,Brick,Low,4.754826048208261,2.3183767564729862,1.5085224014642973,16471,36,29.19869155343711,9.98940255461833,14.62641177209528
Wooden_House,1921,187,East,Thatch,High,4.491493434913695,3.5940704952580855,1.5337721156412751,8541,86,35.80759859199113,8.885039706341402,18.177526582153746
Brick_Cottage,1865,250,North,Timber,Medium,6.290865230213171,3.187333038981292,1.0122041099126635,18003,93,38.373539387228675,11.329338452866995,22.210598967070062
Wooden_House,1831,127,East,Thatch,Medium,4.956451100041997,3.8394557333090535,0.8234146478645672,16215,66,37.89575501501683,9.215181385722182,22.027882783655766
Thatched_Hut,1963,126,East,Stone,High,5.764860063010467,4.416806656310715,1.7205654061359619,5818,75,21.442460313500696,8.451127459370522,17.607516199351622
Thatched_Hut,1754,234,West,Brick,Medium,3.525029884105881,2.8990060515244727,0.8256548442048355,19439,42,12.35986174942776,10.50026906720713,9.845384160024867
Thatched_Hut,1830,202,West,Brick,High,3.747542806721901,4.8863063124950825,1.3130406044995695,9521,37,15.156211076177405,11.632736955134117,4.266213785646743
Thatched_Hut,1987,51,South,Stone,Medium,5.641471764726605,3.6069035017627233,1.9523132612943583,6124,20,11.776699161898224,7.490921378714794,9.40188539174479
Thatched_Hut,1965,113,West,Thatch,Low,5.764286585792661,3.854872396264364,0.7217786567935757,10660,54,13.1619080448742,6.749133471158344,12.876095174034463
Stone_Villa,1861,84,West,Timber,Low,6.5058117778373745,4.042017119677212,1.9113144012420633,19974,83,15.53953737681093,9.313521774058973,22.549306517772823
Stone_Villa,1786,56,West,Stone,Medium,4.0278612784958465,4.00019458957277,0.774339579603003,18137,77,20.232829497622053,8.492109748077167,15.276768064954616
Wooden_House,1754,134,West,Stone,High,5.552732335027115,3.532912229135186,1.3511648120348443,10641,78,26.306189397252275,11.924299024053484,17.84691280804219
Thatched_Hut,1987,195,North,Thatch,Low,4.277790577726755,3.2862928733440504,1.0655115679381169,6129,20,31.35046178065258,8.236532489034133,10.492124332771912
Wooden_House,1877,116,West,Brick,High,3.8727844782507788,2.161345892532134,1.947392902252739,6702,22,16.32782008319536,5.520320859522421,11.603887745976838
Thatched_Hut,1707,91,North,Thatch,Medium,5.141983176242219,2.066257535903539,0.9103130435029054,7001,86,30.175672127144182,11.841583425443451,16.016497359619528
Thatched_Hut,1946,167,North,Stone,High,4.153346592356229,3.073883583598294,1.0994870031286306,11912,56,31.12777223507259,10.905108619154781,17.332990570043464
Stone_Villa,1954,174,West,Stone,Low,4.387127912769275,3.000982671901078,1.9742901767831307,8878,48,26.758670105985683,6.247751007705744,11.226771441713161
Stone_Villa,1753,216,East,Brick,High,4.770218319478007,3.16308546451702,1.3047055867827098,17564,52,37.10853609396132,11.332236771790086,14.73694822368784
Brick_Cottage,1948,218,North,Brick,High,4.537553602972785,2.41510460266457,1.2539451734318803,12232,80,13.32984441765432,7.384667745752212,16.025750343608863
Stone_Villa,1938,290,East,Brick,Medium,3.8503651896237856,4.2145048116105315,0.8866677323059869,14998,23,15.313643728072584,7.639783891741112,7.663044914950831
Brick_Cottage,1928,252,East,Thatch,Medium,3.859664979438809,4.570893244328717,1.5520453404656622,16139,33,22.859944731684543,11.344740376535114,7.084907194020593
Brick_Cottage,1766,280,West,Brick,Medium,4.272997660936673,4.816143906122105,0.5215594276666664,11331,52,13.801382057027165,8.710808955247208,10.510624154898426
Brick_Cottage,1750,73,South,Stone,Low,3.702236751838156,3.4770869105588775,0.5742689445534404,11035,41,26.98888431172262,5.964340505789638,6.93652183529277
Brick_Cottage,1796,237,West,Stone,Low,6.005828078707708,4.102597097376286,1.399037880703704,16401,67,21.95201399828273,7.583393115392628,13.551040875141716
Brick_Cottage,1791,95,South,Timber,Medium,4.649306866035608,4.566653370307618,1.012511860727681,15344,22,18.53787383607755,10.054682123875164,10.738286380505315
Wooden_House,1963,68,South,Thatch,Medium,4.618983871076284,3.254873333280458,1.9299745583014407,17833,42,15.099694390529118,6.219289316476117,15.958377800028293
Stone_Villa,1990,117,West,Timber,Low,4.827993176951061,2.9282383846113333,1.8547860360841786,11523,87,20.06014715044631,9.131618381844511,22.79889338584733
Brick_Cottage,1795,267,West,Stone,Low,6.151185096838887,4.81017366756047,1.5705593880150608,17397,40,28.23878052497026,9.866918930610918,9.794213062529153
Thatched_Hut,1787,151,South,Timber,Low,6.982535525933962,3.5470296532312195,1.727218371691702,13111,62,27.273556326682346,7.406975028798056,16.16167977431153
Stone_Villa,1777,91,West,Stone,Low,6.536347730222554,3.491761659772634,1.50099777450154,13736,45,14.908720006307014,9.857164820958257,14.182647450611153
Stone_Villa,1987,81,South,Timber,Medium,6.41011692090038,2.5352482896904873,0.688373154065241,7401,60,13.747594322219001,11.18945146280523,19.027063168943023
Brick_Cottage,1819,216,East,Brick,Low,5.4375647424033975,2.3244650437200702,1.648315054533804,18030,57,10.800302878266177,8.304817209632686,13.092560924395457
Wooden_House,1864,158,West,Timber,Medium,6.275222227869647,4.526320587450535,0.8152879530782695,15556,30,10.372767813817967,7.680365297258499,11.934038988748668
Brick_Cottage,1881,287,East,Brick,High,5.711049472134333,3.842399528562554,0.9851642826502951,14481,48,36.39431307159056,6.758108809508,19.494023507311795
Wooden_House,1922,85,North,Brick,High,4.365002112746115,2.977473752058346,1.7288513181536302,16957,79,11.352665680161698,9.22943835904313,21.006611663140646
Thatched_Hut,1706,281,East,Thatch,Low,4.334353470964203,2.5752086521707995,1.3047884125901723,15067,86,31.93663329619739,11.158964336271012,17.600544665560903
Stone_Villa,1962,278,East,Brick,High,4.685568027501134,3.666491840508894,1.7899110712751138,18376,84,36.15955288734871,7.272628870296359,16.384532167182396
Thatched_Hut,1860,146,South,Brick,High,7.1432106838792535,3.751757867783406,0.8195529797648963,17620,80,12.941735456873728,7.773648671761125,19.231866207158923
Wooden_House,1850,213,East,Timber,High,5.6896593615189035,2.6209808037351747,1.4116676579103307,18824,38,23.089042714990526,7.846378622849887,11.498066544641194
Wooden_House,1784,180,West,Stone,Low,6.435621508007477,4.554217243674422,0.6256864588223925,18444,65,38.869089495228295,8.92568639244262,15.332086070549742
Thatched_Hut,1846,122,South,Thatch,Low,4.88623503926619,2.2527930984675533,1.4645914903100445,17879,68,35.02415981570755,6.598862730972071,16.072504874477616
Wooden_House,1811,185,North,Brick,High,5.130863082660901,3.068279255499265,1.6438010566633021,13974,41,24.691120955735652,10.75547808715393,13.7349796279587
Thatched_Hut,1735,146,West,Thatch,Medium,4.0022623145490055,4.041153241287566,1.3773963409680825,5539,97,32.87713338374658,7.069215942529549,22.97847389427459
Stone_Villa,1984,172,North,Timber,High,4.185179831286682,2.8223610914576023,0.8993472522482153,15974,76,35.001328732949915,9.937538836276772,16.97875585768554
Thatched_Hut,1887,119,East,Brick,Low,6.809426219304582,4.483025584343816,0.5470140032883001,18846,33,20.44080889566158,8.592510192456864,11.55655223434627
Stone_Villa,1781,218,West,Timber,Low,5.839354526755528,4.2196034798012105,0.6791733259464287,10615,63,36.76458750609883,9.101283223469299,18.903476929055042
Thatched_Hut,1701,280,West,Thatch,Low,4.850129863535276,4.367068533644403,1.4334544686110393,15860,35,24.114199590314705,6.25726117179112,13.278990424848907
Wooden_House,1896,245,North,Timber,High,6.711404835982184,2.357319607630149,1.9016303252637705,17906,96,25.834220906764898,10.145162387247193,19.67718498884734
Thatched_Hut,1710,62,West,Thatch,Medium,4.486079622551932,2.421641383986629,0.8098016059580095,17129,31,39.99122913465493,6.3203436332984175,13.59326652135168
Wooden_House,1933,98,West,Timber,Low,7.404130794400816,2.859421213233751,1.6025392236576481,7956,74,35.29908898456484,5.794315463392074,21.86739512408266
Thatched_Hut,1894,109,West,Thatch,Low,4.879270430984679,3.554231495592683,1.7996765948735622,13077,70,20.8531001731894,8.826756499221508,12.335312585994947
Thatched_Hut,1818,179,East,Stone,High,4.84924381660491,4.244048230098207,1.2813232676712665,8722,58,10.310367894180999,9.965079958423658,15.837098988569934
Brick_Cottage,1719,237,North,Timber,Medium,4.747647622146821,4.509592672282711,1.5038986937654866,17059,52,28.78522221381684,5.3502508550432974,13.413098674778286
Wooden_House,1960,54,West,Timber,High,3.9884460636971517,4.1130059478715415,1.7225229750142221,15025,52,31.117402783843236,5.485767204583794,12.712619212612516
Brick_Cottage,1992,221,South,Stone,Low,3.9445485893280496,4.7857906445919145,0.8910127366108904,10087,48,29.52408070430139,10.618754138941433,11.881683053122222
Wooden_House,1955,76,South,Stone,Medium,6.092420138136493,4.216230528847791,0.9453435114020645,15338,88,39.03587053489639,10.663228896551324,20.878902116308907
Brick_Cottage,1921,209,South,Timber,Medium,7.000472178232188,2.918803661013844,0.5009412749426843,11460,89,35.88913081996433,6.717133019413568,21.928578489328906
Stone_Villa,1925,198,South,Stone,Low,6.662082041086694,2.7952438530157178,1.9446411963467036,7170,50,23.464950795419455,9.306597419601424,16.896993293171263
Thatched_Hut,1752,57,East,Brick,Medium,4.064430376085404,4.08857735090327,1.8763173418945172,8391,99,11.885724624171429,8.102260526012618,17.645388088914242
Wooden_House,1979,279,West,Thatch,Medium,5.682328487168266,2.578611706068843,1.6468523956391454,11942,50,24.281763085059907,9.428872289824591,18.08956677269979
Wooden_House,1780,249,North,Thatch,High,3.92236618390656,2.2781444324308096,0.6186140314649722,6616,65,30.677320598860693,11.040154988694574,16.37020059784387
Thatched_Hut,1901,99,West,Thatch,Low,3.68117857445231,3.596668624568582,1.1712543345492623,18806,96,28.231294246810137,5.558994972075795,19.58115970170514
Wooden_House,1857,116,East,Brick,Low,6.1255434375390685,4.4649247093368665,0.6528376309573292,19792,71,26.144112031326546,10.445890981919181,14.100159554835217
Wooden_House,1819,295,South,Stone,Low,5.640609334721401,2.304139527409591,0.523880400894198,17809,29,24.06456874045724,8.451203731647276,10.251616116426797
Brick_Cottage,1758,93,East,Stone,Low,3.8280947408458834,4.3756739713871875,1.424274447818896,19855,93,18.81285619082159,8.948888606333975,21.93554970670759
Wooden_House,1914,174,West,Timber,Low,3.6397569856239538,4.434716013054644,1.9412441256202826,14108,60,18.320402851738876,9.577519520119843,9.266672584260002
Stone_Villa,1827,107,North,Stone,Medium,7.4590256536373385,3.4468220002446306,1.8543020351482251,18004,96,25.006944367774057,11.458362043903751,20.568553996103184
Stone_Villa,1923,52,East,Timber,High,3.6200853285962875,2.1719309300314604,1.5451322224031065,11458,22,14.81809439288947,5.397039674862165,9.567063380829332
Thatched_Hut,1908,135,North,Brick,Low,5.278113012200638,2.523769553741559,0.6449608762473071,7756,78,20.22056270724405,5.206334464871134,14.71609216128575
Wooden_House,1814,119,East,Thatch,High,5.518476098430782,4.122278825485797,0.9112460565084501,11853,71,19.719378241302987,6.2478324704214145,21.23249601832177
Thatched_Hut,1908,179,North,Thatch,High,3.96912059120178,4.135333834972848,0.9800850903279364,12709,53,27.613984047526028,11.905134082187155,14.546556649179397
Stone_Villa,1713,264,North,Thatch,Medium,4.1762471137588655,4.695065825502996,1.6447250866183418,6936,68,12.000469010890738,10.005534571644429,14.231296137271668
Wooden_House,1708,221,South,Stone,Low,4.90722002564141,3.7480584396637484,1.703373768852671,17234,47,34.89006040795285,9.302487833381512,11.946446976648847
Wooden_House,1739,51,North,Timber,Medium,6.5467035048546505,2.3723221031413324,1.0776591844848806,8091,32,26.871351411532064,5.329273373903235,6.487121857288825
Thatched_Hut,1936,151,South,Timber,Low,5.528329696241067,2.3642447165149165,1.1268259949264146,17847,88,30.12480042327806,11.153771567250754,24.39804003451662
Stone_Villa,1980,258,West,Brick,Medium,6.051607498211846,4.163397072070471,0.566763558914257,5968,86,31.092817112782985,10.689297973080116,17.624444405453577
Wooden_House,1900,84,West,Stone,High,7.440698220362699,2.551353995323703,0.9337050776281415,12297,80,18.744524105276096,9.653600307069595,17.75950137791592
Thatched_Hut,1945,147,South,Brick,Low,6.572021741252838,2.985156498849816,1.1769277657664599,16556,79,24.111147021545996,7.373915708392919,20.713412234730477
Stone_Villa,1977,264,South,Timber,High,5.23744599256487,3.4616360207657415,0.6754745695778863,8203,90,38.68737867609002,5.493534688977801,20.848679926808423
Thatched_Hut,1934,79,East,Timber,High,5.285767687186195,2.0742946327284537,1.1799011911325321,11499,43,33.00115713990445,9.060269415306458,12.702350312044263
Brick_Cottage,1703,165,East,Thatch,Medium,5.97508830816402,2.7464570810597957,1.7797637183867006,10173,82,39.086706256695564,10.037862000225863,24.38207066709342
Wooden_House,1853,57,East,Stone,Low,6.161460833675617,3.22366882552184,1.37198152958758,5889,80,32.38763035438865,5.659682453340732,20.892936309511278
Brick_Cottage,1728,199,West,Timber,High,5.502843703346685,2.838908955479619,0.6183947825576185,13984,42,15.268004191255521,9.43637361858947,15.28072098827696
Stone_Villa,1808,93,East,Thatch,Medium,6.07944489125992,2.4091109824026975,0.7875069782454115,16650,49,11.936076515340288,7.004562475210109,16.107423805885382
Brick_Cottage,1797,235,North,Stone,Low,3.594129977656395,4.184036773388592,1.2118165252378343,19600,79,27.32984310158991,10.349709548538682,16.590499742913394
Brick_Cottage,1914,85,North,Brick,Low,5.218491455587376,4.439442965503955,1.042230724732718,14173,37,20.734398391078287,8.77731095421286,9.326844621898324
Stone_Villa,1992,246,East,Stone,High,4.615752304293907,2.7724369284311745,1.038090529319148,12382,75,18.263737304145106,5.903257514673057,17.186865649852123
Thatched_Hut,1774,126,North,Stone,Low,4.016697780972441,4.323258483818909,1.2939011722153853,8531,72,34.21632989276252,8.685636134132652,19.354649182181088
Brick_Cottage,1845,270,West,Timber,High,3.8981860512351005,3.1566606932039414,1.3765938823841861,16721,26,21.00979801245842,7.77015804356703,5.5639985100353835
Thatched_Hut,1827,80,North,Timber,Low,5.91276866245867,3.5200573725620083,1.6952923554142867,5801,88,19.510029092029118,6.262491777971563,25.947380273063022
Brick_Cottage,1741,96,West,Stone,Medium,5.594402188610447,4.568003224679458,1.011449845193727,13234,91,35.49962779507031,10.890610068434862,23.455884066160287
Thatched_Hut,1740,298,South,Timber,High,4.514336467985476,4.249861045407224,1.7081994245608803,18897,98,35.388620094593804,5.0771991394939535,23.37460700296466
Stone_Villa,1733,104,South,Timber,High,5.3838002350900585,4.415350553948533,1.0079168436689487,8349,71,20.690999132651697,7.184897938146742,18.974118598096524
Brick_Cottage,1716,257,South,Timber,Low,5.468929260729633,2.4105354997590704,0.5831494834118507,13005,23,34.97496102957899,5.088165267185987,8.768377785182595
Stone_Villa,1864,155,South,Thatch,Low,4.280035921754463,2.2091582775011886,1.3312814765071868,14969,53,35.52335470997981,5.672048625543069,18.335900516560788
Brick_Cottage,1852,239,North,Thatch,High,6.108372247526603,4.680214187263961,1.3818534873422217,8201,88,22.71791605088999,7.079673534211567,22.1884526275272
Stone_Villa,1775,207,East,Stone,Low,6.623677425544361,3.1635028087132833,1.9018103684327903,5349,52,11.994193906275147,5.379898297725616,9.254983477915243
Stone_Villa,1786,170,North,Timber,Medium,6.665854163558076,2.8636390342090428,1.5890919890937116,14759,88,10.047539333990203,9.176413726499987,16.869966944112665
Brick_Cottage,1816,104,West,Thatch,Low,5.90987932281382,4.174088762785473,1.8766589787416592,14321,57,25.698773886669848,5.608040355903279,19.453148709188582
Brick_Cottage,1726,193,North,Stone,Medium,5.546554330076056,4.50924678973957,1.8625208153645143,16151,45,20.32226480111067,9.911995438462666,12.45210282102446
Brick_Cottage,1986,61,North,Timber,Medium,3.7440285720215796,4.587468865694903,1.4068611653873633,16979,20,39.91395682475098,5.3684947883901275,13.293145775946915
Wooden_House,1833,194,West,Brick,Medium,4.651325195406423,2.947991423375682,1.2916430980046714,19336,23,33.172329988818525,5.4151622636076775,4.884086272470377
Thatched_Hut,1918,193,South,Timber,Medium,3.8730857871126796,4.556637173605022,1.3361614507453998,14972,58,32.83826369051238,7.137281293232864,13.345519304820744
Wooden_House,1867,189,South,Timber,Medium,7.355292643513895,2.1228018331230363,1.9674962115158716,5583,73,38.657283048620315,11.276000674784942,16.823608224057715
Wooden_House,1797,185,South,Thatch,Low,4.040320584903043,2.148984474379157,1.6597515376204384,17719,52,36.631731936799625,9.489752741063215,14.723785860206203
Stone_Villa,1967,261,East,Stone,Medium,4.107101639404409,3.870557585522463,0.6593988571885938,8377,52,19.54562438369166,10.390919043502436,11.157857760169977
Brick_Cottage,1936,52,West,Stone,Low,7.058306473321968,2.1893191073466385,1.6676426101720998,11028,91,14.979616648116291,5.990864766339742,18.601677288968595
Thatched_Hut,1872,193,West,Thatch,Medium,7.275713133905832,2.9738275055304846,0.7558070733473388,12694,39,32.37676795196447,10.83887803273072,13.935276895198687
Stone_Villa,1889,79,North,Timber,High,6.563316156939639,4.018267958740772,1.1710258235084385,11196,35,21.348216810486193,5.057023737359646,11.768058670018375
